ActualPosition,TargetPosition,ActualVelocity,TargetVelocity,TargetAcceleration,PositionError
-54.805298,1.00E-06,97.151684,0,0,-54.805299
-54.640503,1.00E-06,95.997466,0,0,-54.640504
-54.464722,1.00E-06,94.472228,0,0,-54.464723
-54.228516,1.00E-06,87.309381,0,0,-54.228517
-54.091187,1.00E-06,72.791348,0,0,-54.091188
-53.931885,1.00E-06,64.925122,0,0,-53.931886
-53.931885,1.00E-06,64.925122,0,0,-53.931886
-53.695679,1.00E-06,71.941215,0,0,-53.69568
-53.55835,1.00E-06,69.959945,0,0,-53.558351
-53.404541,1.00E-06,73.134286,0,0,-53.404542
-53.173828,1.00E-06,77.08471,0,0,-53.173829
-53.041992,1.00E-06,71.910634,0,0,-53.041993
-52.893677,1.00E-06,70.287688,0,0,-52.893678
-52.893677,1.00E-06,70.287688,0,0,-52.893678
-52.657471,1.00E-06,74.176564,0,0,-52.657472
-52.525635,1.00E-06,71.323619,0,0,-52.525636
-52.366333,1.00E-06,73.527617,0,0,-52.366334
-52.102661,1.00E-06,84.78591,0,0,-52.102662
-51.954346,1.00E-06,85.940706,0,0,-51.954347
-51.800537,1.00E-06,83.664005,0,0,-51.800538
-51.800537,1.00E-06,83.664005,0,0,-51.800538
-51.602783,1.00E-06,72.78577,0,0,-51.602784
-51.498413,1.00E-06,57.632062,0,0,-51.498414
-51.394043,1.00E-06,44.655808,0,0,-51.394044
-51.218262,1.00E-06,43.15115,0,0,-51.218263
-51.097412,1.00E-06,48.542952,0,0,-51.097413
-50.982056,1.00E-06,55.375748,0,0,-50.982057
-50.982056,1.00E-06,55.375748,0,0,-50.982057
-50.817261,1.00E-06,59.004391,0,0,-50.817262
-50.685425,1.00E-06,60.596562,0,0,-50.685426
-50.548096,1.00E-06,63.2589,0,0,-50.548097
-50.383301,1.00E-06,65.076107,0,0,-50.383302
-50.267944,1.00E-06,61.187424,0,0,-50.267945
-50.136108,1.00E-06,59.720079,0,0,-50.136109
-50.136108,1.00E-06,59.720079,0,0,-50.136109
-49.938354,1.00E-06,60.671766,0,0,-49.938355
-49.839478,1.00E-06,61.300326,0,0,-49.839479
-49.718628,1.00E-06,61.414382,0,0,-49.718629
-49.498901,1.00E-06,63.802062,0,0,-49.498902
-49.394531,1.00E-06,61.71943,0,0,-49.394532
-49.279175,1.00E-06,60.68196,0,0,-49.279176
-49.279175,1.00E-06,60.68196,0,0,-49.279176
-49.108887,1.00E-06,56.141252,0,0,-49.108888
-48.977051,1.00E-06,58.757622,0,0,-48.977052
-48.839722,1.00E-06,62.267015,0,0,-48.839723
-48.641968,1.00E-06,72.380707,0,0,-48.641969
-48.499146,1.00E-06,74.620864,0,0,-48.499147
-48.361816,1.00E-06,72.715567,0,0,-48.361817
-48.361816,1.00E-06,72.715567,0,0,-48.361817
-48.175049,1.00E-06,65.607536,0,0,-48.17505
-48.059692,1.00E-06,61.454196,0,0,-48.059693
-47.927856,1.00E-06,58.251197,0,0,-47.927857
-47.735596,1.00E-06,58.937073,0,0,-47.735597
-47.636719,1.00E-06,58.759737,0,0,-47.63672
-47.515869,1.00E-06,56.660756,0,0,-47.51587
-47.515869,1.00E-06,56.660756,0,0,-47.51587
-47.334595,1.00E-06,56.445338,0,0,-47.334596
-47.202759,1.00E-06,61.094909,0,0,-47.20276
-47.098389,1.00E-06,61.313789,0,0,-47.09839
-46.933594,1.00E-06,58.230039,0,0,-46.933595
-46.807251,1.00E-06,54.354051,0,0,-46.807252
-46.71936,1.00E-06,48.194436,0,0,-46.719361
-46.71936,1.00E-06,48.194436,0,0,-46.719361
-46.587524,1.00E-06,43.947813,0,0,-46.587525
-46.494141,1.00E-06,43.588911,0,0,-46.494142
-46.395264,1.00E-06,40.963694,0,0,-46.395265
-46.230469,1.00E-06,47.031755,0,0,-46.23047
-46.120605,1.00E-06,55.197836,0,0,-46.120606
-46.027222,1.00E-06,56.529582,0,0,-46.027223
-46.027222,1.00E-06,56.529582,0,0,-46.027223
-45.873413,1.00E-06,52.708986,0,0,-45.873414
-45.736084,1.00E-06,56.047776,0,0,-45.736085
-45.609741,1.00E-06,62.564561,0,0,-45.609742
-45.439453,1.00E-06,68.551649,0,0,-45.439454
-45.324097,1.00E-06,65.765637,0,0,-45.324098
-45.197754,1.00E-06,61.186077,0,0,-45.197755
-45.197754,1.00E-06,61.186077,0,0,-45.197755
-45.010986,1.00E-06,58.474885,0,0,-45.010987
-44.906616,1.00E-06,58.992274,0,0,-44.906617
-44.807739,1.00E-06,55.541736,0,0,-44.80774
-44.626465,1.00E-06,53.278306,0,0,-44.626466
-44.516602,1.00E-06,52.11524,0,0,-44.516603
-44.401245,1.00E-06,54.862784,0,0,-44.401246
-44.401245,1.00E-06,54.862784,0,0,-44.401246
-44.230957,1.00E-06,58.557014,0,0,-44.230958
-44.088135,1.00E-06,63.068486,0,0,-44.088136
-43.945312,1.00E-06,68.795148,0,0,-43.945313
-43.769531,1.00E-06,71.399785,0,0,-43.769532
-43.648682,1.00E-06,66.167238,0,0,-43.648683
-43.527832,1.00E-06,60.743508,0,0,-43.527833
-43.527832,1.00E-06,60.743508,0,0,-43.527833
-43.352051,1.00E-06,53.61682,0,0,-43.352052
-43.247681,1.00E-06,53.003263,0,0,-43.247682
-43.143311,1.00E-06,52.220256,0,0,-43.143312
-42.984009,1.00E-06,49.046877,0,0,-42.98401
-42.879639,1.00E-06,48.268102,0,0,-42.87964
-42.786255,1.00E-06,48.091536,0,0,-42.786256
-42.786255,1.00E-06,48.091536,0,0,-42.786256
-42.659912,1.00E-06,42.803596,0,0,-42.659913
-42.555542,1.00E-06,41.545708,0,0,-42.555543
-42.445679,1.00E-06,45.351109,0,0,-42.44568
-42.269897,1.00E-06,57.560512,0,0,-42.269898
-42.154541,1.00E-06,64.63623,0,0,-42.154542
-42.044678,1.00E-06,65.142656,0,0,-42.044679
-42.044678,1.00E-06,65.142656,0,0,-42.044679
-41.863403,1.00E-06,61.561905,0,0,-41.863404
-41.748047,1.00E-06,59.081134,0,0,-41.748048
-41.64917,1.00E-06,55.570971,0,0.06,-41.649171
-41.517334,1.00E-06,45.267442,0.06,0.12,-41.517335
-41.418457,0.060001,40.74039,0.18,-0.18,-41.478458
-41.308594,0.240001,42.130991,0,0.495,-41.548595
-41.308594,0.240001,42.130991,0.495,-0.015,-41.548595
-41.132812,0.735001,55.143981,0.48,0.12,-41.867813
-41.017456,1.215001,62.073716,0.6,0.525,-42.232457
-40.880127,1.815001,67.767296,1.125,-0.225,-42.695128
-40.621948,2.940001,83.32626,0.9,0.12,-43.561949
-40.446167,3.840001,94.340669,1.02,-1.02,-44.286168
-40.193481,4.860001,114.991581,0,1.755,-45.053482
-40.193481,4.860001,114.991581,1.755,-0.435,-45.053482
-39.721069,6.615001,161.183974,1.32,0.12,-46.33607
-39.342041,7.935001,197.187087,1.44,0.945,-47.277042
-38.853149,9.375001,241.737302,2.385,-0.645,-48.22815
-37.913818,11.760001,330.268026,1.74,0.12,-49.673819
-36.99646,13.500001,428.916098,1.86,-1.86,-50.496461
-36.002197,15.360001,531.753284,0,3.015,-51.362198
-36.002197,15.360001,531.753284,3.015,-0.855,-51.362198
-34.129028,18.375001,696.912878,2.16,0.12,-52.504029
-32.640381,20.535001,807.869214,2.28,1.365,-53.175382
-30.893555,22.815001,924.155612,3.645,-1.065,-53.708556
-27.839355,26.460001,1115.462744,2.58,0.12,-54.299356
-25.504761,29.040001,1262.451813,2.7,-2.7,-54.544762
-22.93396,31.740001,1394.255438,0,4.275,-54.673961
-22.93396,31.740001,1394.255438,4.275,-1.275,-54.673961
-18.621826,36.015001,1583.553795,3,0.12,-54.636827
-15.501709,39.015001,1696.619691,3.12,1.785,-54.51671
-12.189331,42.135001,1796.255609,4.905,-1.485,-54.324332
-6.882935,47.040001,1924.002255,3.42,0.12,-53.922936
-3.136597,50.460001,1995.962704,3.54,-3.54,-53.596598
0.730591,54.000001,2057.996798,0,5.535,-53.26941
0.730591,54.000001,2057.996798,5.535,-1.695,-53.26941
6.734619,59.535001,2127.201625,3.84,0.12,-52.800382
10.854492,63.375001,2162.279786,3.96,2.205,-52.520509
15.045776,67.335001,2186.315456,6.165,-1.905,-52.289225
21.461792,73.500001,2217.26682,4.26,0.12,-52.038209
25.801392,77.760001,2233.317015,4.38,-4.38,-51.958609
30.184937,82.140001,2246.729105,0,6.795,-51.955064
30.184937,82.140001,2246.729105,6.795,-2.115,-51.955064
36.864624,88.935001,2266.928408,4.68,0.12,-52.070377
41.358032,93.615001,2282.651436,4.8,2.625,-52.256969
45.889893,98.415001,2296.392617,7.425,-2.325,-52.525108
52.783813,105.840001,2324.111169,5.1,0.12,-53.056188
57.425537,110.940001,2342.345166,5.22,-5.22,-53.514464
62.171631,116.160001,2373.075533,0,8.055,-53.98837
62.171631,116.160001,2373.075533,8.055,-2.535,-53.98837
69.406128,124.215001,2436.021693,5.52,0.12,-54.808873
74.366455,129.735001,2488.571039,5.64,3.045,-55.368546
79.447632,135.375001,2552.201343,8.685,-2.745,-55.927369
87.374268,144.060001,2674.308264,5.94,0.12,-56.685733
92.861938,150.000001,2769.331924,6.06,-6.06,-57.138063
98.514404,156.060001,2873.953427,0,9.315,-57.545597
98.514404,156.060001,2873.953427,9.315,-2.955,-57.545597
107.352905,165.375001,3033.116124,6.36,0.12,-58.022096
113.505249,171.735001,3140.950628,6.48,3.465,-58.229752
119.86084,178.215001,3250.62561,9.945,-3.165,-58.354161
129.770508,188.160001,3419.347491,6.78,0.12,-58.389493
136.61499,194.940001,3524.434643,6.9,-6.9,-58.325011
143.64624,201.840001,3624.72874,0,10.575,-58.193761
143.64624,201.840001,3624.72874,10.575,-3.375,-58.193761
154.533691,212.415001,3759.172199,7.2,0.12,-57.88131
162.020874,219.615001,3844.594362,7.32,3.885,-57.594127
169.656372,226.935001,3924.372761,11.205,-3.585,-57.278629
181.389771,238.140001,4033.744235,7.62,0.12,-56.75023
189.349365,245.760001,4090.034934,7.74,-7.74,-56.410636
197.424316,253.500001,4140.265841,0,11.835,-56.075685
197.424316,253.500001,4140.265841,11.835,-3.795,-56.075685
209.6521,265.335001,4182.208726,8.04,0.12,-55.682901
217.831421,273.375001,4191.027601,8.16,4.305,-55.54358
224.994507,281.535001,4051.748773,12.465,-4.005,-56.540494
238.222046,294.000001,4035.73243,8.46,0.12,-55.777955
245.280762,302.460001,3898.335048,8.58,-8.58,-57.179239
254.317017,311.040001,3997.332405,0,13.095,-56.722984
254.317017,311.040001,3997.332405,13.095,-4.215,-56.722984
265.259399,324.135001,3937.704455,8.88,0.12,-58.875602
273.175049,333.015001,4016.672535,9,4.725,-59.839952
281.079712,342.015001,3919.754349,13.725,-4.425,-60.935289
292.955933,355.740001,3897.487416,9.3,0.12,-62.784068
301.937256,365.040001,3970.747106,9.42,-9.42,-63.102745
308.990479,374.460001,3968.954711,0,14.355,-65.469522
308.990479,374.460001,3968.954711,14.355,-4.635,-65.469522
321.328125,388.815001,4004.817995,9.72,0.12,-67.486876
329.72168,398.535001,4167.249471,9.84,5.145,-68.813321
338.291016,408.375001,4238.428645,14.985,-4.845,-70.083985
351.518555,423.360001,4448.114796,10.14,0.12,-71.841446
360.604248,433.500001,4633.132101,10.26,-10.26,-72.895753
369.959106,443.760001,4727.094827,0,15.615,-73.800895
369.959106,443.760001,4727.094827,15.615,-5.055,-73.800895
384.428101,459.375001,4939.174812,10.56,0.12,-74.9469
394.3927,469.935001,5078.926599,10.68,5.565,-75.542301
404.58252,480.615001,5214.428493,16.245,-5.265,-76.032481
420.320435,496.860001,5401.059511,10.98,0.12,-76.539566
432.37793,507.840001,5674.97106,11.1,-11.1,-75.462071
443.221436,518.940001,5922.936832,0,16.875,-75.718565
443.221436,518.940001,5922.936832,16.875,-5.475,-75.718565
458.250732,535.815001,5745.922698,11.4,0.12,-77.564269
469.215088,547.215001,5416.493264,11.52,5.985,-77.999913
480.168457,558.735001,5335.851269,17.505,-5.685,-78.566544
497.845459,576.240001,5354.604769,11.82,0.12,-78.394542
507.293701,588.060001,5370.297985,11.94,-11.94,-80.7663
519.329224,600.000001,5604.023845,0,18.135,-80.670777
519.329224,600.000001,5604.023845,18.135,-5.895,-80.670777
533.908081,618.135001,5270.874023,12.24,0.12,-84.22692
544.411011,630.375001,5102.378525,12.36,6.405,-85.96399
554.853516,642.735001,5154.012536,18.765,-6.105,-87.881485
570.465088,661.500001,5128.015214,12.66,0.12,-91.034913
580.935059,674.160001,5128.645697,12.78,-12.78,-93.224942
591.49292,686.940001,5251.136523,0,19.395,-95.447081
591.49292,686.940001,5251.136523,19.395,-6.315,-95.447081
607.692261,706.335001,5336.669665,13.08,0.12,-98.64274
618.755493,719.415001,5481.636881,13.2,6.825,-100.659508
630.115356,732.615001,5654.397852,20.025,-6.525,-102.499645
647.731934,752.640001,5946.979427,13.5,0.12,-104.908067
659.910278,766.140001,6158.132537,13.62,-13.62,-106.229723
672.418213,779.760001,6363.173349,0,20.655,-107.341788
672.418213,779.760001,6363.173349,20.655,-6.735,-107.341788
691.798096,800.415001,6653.919637,13.92,0.12,-108.616905
705.206909,814.335001,6846.272509,14.04,7.245,-109.128092
718.967285,828.375001,7036.863567,21.285,-6.945,-109.407716
740.253296,849.660001,7316.882606,14.34,0.12,-109.406705
754.82666,864.000001,7491.869309,14.46,-14.46,-109.173341
769.625244,878.460001,7630.204145,0,21.915,-108.834757
769.625244,878.460001,7630.204145,21.915,-7.155,-108.834757
792.185669,900.375001,7764.297357,14.76,0.12,-108.189332
807.39624,915.135001,7816.636286,14.88,7.665,-107.738761
822.705688,930.015001,7839.58044,22.545,-7.365,-107.309313
845.875854,952.560001,7855.699106,15.18,0.12,-106.684147
861.459961,967.740001,7877.101289,15.3,-15.3,-106.28004
877.192383,983.040001,7913.623714,0,23.175,-105.847618
877.192383,983.040001,7913.623714,23.175,-7.575,-105.847618
901.09314,1006.215001,8019.689672,15.6,0.12,-105.121861
917.303467,1021.815001,8126.456509,15.72,8.085,-104.511534
933.678589,1037.535001,8240.283101,23.805,-7.785,-103.856412
958.562622,1061.340001,8406.53825,16.02,0.12,-102.777379
975.283813,1077.360001,8488.9611,16.14,-16.14,-102.076188
992.120361,1093.500001,8540.772831,0,24.435,-101.37964
992.120361,1093.500001,8540.772831,24.435,-7.995,-101.37964
1017.438354,1117.935001,8565.338199,16.44,0.12,-100.496647
1034.34082,1134.375001,8556.045981,16.56,8.505,-100.034181
1051.237793,1150.935001,8530.759539,25.065,-8.205,-99.697208
1076.577759,1176.000001,8487.928439,16.86,0.12,-99.422242
1093.452759,1192.860001,8462.375993,16.98,-16.98,-99.407242
1110.344238,1209.840001,8447.668508,0,25.695,-99.495763
1110.344238,1209.840001,8447.668508,25.695,-8.415,-99.495763
1135.662231,1235.535001,8437.716188,17.28,0.12,-99.87277
1152.537231,1252.815001,8434.772075,17.4,8.925,-100.27777
1169.3573,1270.215001,8423.993856,26.325,-8.625,-100.857701
1194.494019,1296.540001,8387.79956,17.7,0.12,-102.045982
1211.165771,1314.240001,8348.275129,17.82,-17.82,-103.07423
1227.755127,1332.060001,8297.698398,0,26.955,-104.304874
1227.755127,1332.060001,8297.698398,26.955,-8.835,-104.304874
1252.512817,1359.015001,8218.466045,18.12,0.12,-106.502184
1268.959351,1377.135001,8177.863754,18.24,9.345,-108.17565
1285.356445,1395.375001,8150.136547,27.585,-9.045,-110.018556
1309.960327,1422.960001,8143.138148,18.54,0.12,-112.999674
1326.401367,1441.500001,8162.946813,18.66,-18.66,-115.098634
1342.913818,1460.160001,8200.970049,0,28.215,-117.246183
1342.913818,1460.160001,8200.970049,28.215,-9.255,-117.246183
1367.918701,1488.375001,8303.252148,18.96,0.12,-120.4563
1384.766235,1507.335001,8396.264148,19.08,9.765,-122.568766
1401.80603,1526.415001,8507.107198,28.845,-9.465,-124.608971
1427.783203,1555.260001,8703.821134,19.38,0.12,-127.476798
1445.493164,1574.640001,8864.952793,19.5,-19.5,-129.146837
1463.609619,1594.140001,9064.269443,0,29.475,-130.530382
1463.609619,1594.140001,9064.269443,29.475,-9.675,-130.530382
1491.679688,1623.615001,9452.860792,19.8,0.12,-131.935313
1510.944214,1643.415001,9742.259178,19.92,10.185,-132.470787
1530.593262,1663.335001,10017.12626,30.105,-9.885,-132.741739
1560.71228,1693.440001,10343.81623,20.22,0.12,-132.727721
1581.091919,1713.660001,10484.28351,20.34,-20.34,-132.568082
1601.674805,1734.000001,10569.34331,0,30.735,-132.325196
1601.674805,1734.000001,10569.34331,30.735,-10.095,-132.325196
1632.799072,1764.735001,10622.28253,20.64,0.12,-131.935929
1653.766479,1785.375001,10644.76468,20.76,10.605,-131.608522
1674.959106,1806.135001,10688.258,31.365,-10.305,-131.175895
1707.143555,1837.500001,10819.81044,21.06,0.12,-130.356446
1728.825073,1858.560001,10930.34998,21.18,-21.18,-129.734928
1750.682373,1879.740001,11039.3662,0,31.995,-129.057628
1750.682373,1879.740001,11039.3662,31.995,-10.515,-129.057628
1783.817139,1911.735001,11175.65033,21.48,0.12,-127.917862
1806.196289,1933.215001,11266.4014,21.6,11.025,-127.018712
1828.778687,1954.815001,11369.79175,32.625,-10.725,-126.036314
1862.995605,1987.440001,11536.6393,21.9,0.12,-124.444396
1885.957031,2009.340001,11622.55173,22.02,-22.02,-123.38297
1908.94043,2031.360001,11666.3803,0,33.255,-122.419571
1908.94043,2031.360001,11666.3803,33.255,-10.935,-122.419571
1943.322144,2064.615001,11622.78696,22.32,0.12,-121.292857
1966.113281,2086.935001,11532.48115,22.44,11.445,-120.82172
1988.706665,2109.375001,11406.5296,33.885,-11.145,-120.668336
2022.165527,2143.260001,11169.87655,22.74,0.12,-121.094474
2044.094238,2166.000001,10983.13897,22.86,-22.86,-121.905763
2065.6604,2188.860001,10773.75422,0,34.515,-123.199601
2065.6604,2188.860001,10773.75422,34.515,-11.355,-123.199601
2097.416382,2223.375001,10448.45273,23.16,0.12,-125.958619
2118.147583,2246.535001,10237.62833,23.28,11.865,-128.387418
2138.554688,2269.815001,10251.11543,35.145,-11.565,-131.260313
2168.717651,2304.960001,9769.168181,23.58,0.12,-136.24235
2188.66333,2328.540001,9588.542329,23.7,-23.7,-139.876671
2208.658447,2352.240001,9545.089593,0,35.775,-143.581554
2208.658447,2352.240001,9545.089593,35.775,-11.775,-143.581554
2239.112549,2388.015001,9793.591796,24,0.12,-148.902452
2259.942627,2412.015001,10175.98583,24.12,12.285,-152.072374
2281.338501,2436.135001,10714.96986,36.405,-11.985,-154.7965
2314.736938,2472.540001,11181.44066,24.42,0.12,-157.803063
2337.918091,2496.960001,11671.48532,24.54,-24.54,-159.04191
2361.807861,2521.500001,12149.45638,0,37.035,-159.69214
2361.807861,2521.500001,12149.45638,37.035,-12.195,-159.69214
2399.139404,2558.535001,12829.94766,24.84,0.12,-159.395597
2425.094604,2583.375001,13279.00747,24.96,12.705,-158.280397
2451.818848,2608.335001,13717.31273,37.665,-12.405,-156.516153
2492.973633,2646.000001,14287.17522,25.26,0.12,-153.026368
2520.889893,2671.260001,14531.67507,25.38,-25.38,-150.370108
2549.075317,2696.640001,14646.7332,0,38.295,-147.564684
2549.075317,2696.640001,14646.7332,38.295,-12.615,-147.564684
2591.889038,2734.935001,14680.77793,25.68,0.12,-143.045963
2620.645752,2760.615001,14680.25208,25.8,13.125,-139.969249
2649.364014,2786.415001,14657.71087,38.925,-12.825,-137.050987
2692.155762,2825.340001,14519.9894,26.1,0.12,-133.184239
2720.407104,2851.440001,14338.71095,26.22,-26.22,-131.032897
2748.312378,2877.660001,14096.95403,0,39.555,-129.347623
2748.312378,2877.660001,14096.95403,39.555,-13.035,-129.347623
2789.187012,2917.215001,13637.43873,26.52,0.12,-128.027989
2815.702515,2943.735001,13276.03374,26.64,13.545,-128.032486
2841.536865,2970.375001,12869.37284,40.185,-13.245,-128.838136
2878.989258,3010.560001,12216.34661,26.94,0.12,-131.570743
2903.087769,3037.500001,11793.83382,27.06,-27.06,-134.412232
2926.565552,3064.560001,11408.14735,0,40.815,-137.994449
2926.565552,3064.560001,11408.14735,40.815,-13.455,-137.994449
2960.925293,3105.375001,10957.02952,27.36,0.12,-144.449708
2983.469238,3132.735001,10782.76889,27.48,13.965,-149.265763
3005.996704,3160.215001,10739.55465,41.445,-13.665,-154.218297
3040.334473,3201.660001,10976.64662,27.78,0.12,-161.325528
3063.900146,3229.440001,11337.61347,27.9,-27.9,-165.539855
3088.185425,3257.340001,11827.05669,0,42.075,-169.154576
3088.185425,3257.340001,11827.05669,42.075,-13.875,-169.154576
3126.170654,3299.415001,12708.88263,28.2,0.12,-173.244347
3152.713623,3327.615001,13341.76149,28.32,14.385,-174.901378
3180.404663,3355.935001,14000.50995,42.705,-14.085,-175.530338
3223.921509,3398.640001,14999.54839,28.62,0.12,-174.718492
3253.914185,3427.260001,15576.8482,28.74,-28.74,-173.345816
3284.439697,3456.000001,15991.48919,0,43.335,-171.560304
3284.439697,3456.000001,15991.48919,43.335,-14.295,-171.560304
3331.010742,3499.335001,16274.7318,29.04,0.12,-168.324259
3362.519531,3528.375001,16313.56728,29.16,14.805,-165.85547
3394.264526,3557.535001,16315.76532,43.965,-14.505,-163.270475
3445.938721,3601.500001,17274.4792,29.46,0.12,-155.56128
3477.639771,3630.960001,17165.10907,29.58,-29.58,-153.32023
3509.214478,3660.540001,16663.24333,0,44.595,-151.325523
3509.214478,3660.540001,16663.24333,44.595,-14.715,-151.325523
3556.2854,3705.135001,15649.03811,29.88,0.12,-148.849601
3587.288818,3735.015001,15099.59649,30,15.225,-147.726183
3617.918701,3765.015001,14865.84755,45.225,-14.925,-147.0963
3662.973633,3810.240001,14966.77963,30.3,0.12,-147.266368
3688.786011,3840.540001,13897.68623,30.42,-30.42,-151.75399
3721.547241,3870.960001,13877.76178,0,45.855,-149.41276
3721.547241,3870.960001,13877.76178,45.855,-15.135,-149.41276
3761.081543,3916.815001,13540.42688,30.72,0.12,-155.733458
3789.591064,3947.535001,14005.2303,30.84,15.645,-157.943937
3818.045654,3978.375001,14043.22142,46.485,-15.345,-160.329347
3860.776978,4024.860001,14230.27039,31.14,0.12,-164.083023
3892.994385,4056.000001,14203.77876,31.26,-31.26,-163.005616
3918.273926,4087.260001,14198.43331,0,47.115,-168.986075
3918.273926,4087.260001,14198.43331,47.115,-15.555,-168.986075
3962.477417,4134.375001,14623.59728,31.56,0.12,-171.897584
3992.612915,4165.935001,14953.52218,31.68,16.065,-173.322086
4023.314209,4197.615001,15356.58578,47.745,-15.765,-174.300792
4070.368652,4245.360001,15579.35513,31.98,0.12,-174.991349
4102.44873,4277.340001,16041.06768,32.1,-32.1,-174.891271
4135.198975,4309.440001,16294.43045,0,48.375,-174.241026
4135.198975,4309.440001,16294.43045,48.375,-15.975,-174.241026
4185.214233,4357.815001,17210.63098,32.4,0.12,-172.600768
4218.865356,4390.215001,17299.2873,32.52,16.485,-171.349645
4252.554932,4422.735001,17655.23971,49.005,-16.185,-170.180069
4303.130493,4471.740001,17234.33891,32.82,0.12,-168.609508
4336.748657,4504.560001,17075.17967,32.94,-32.94,-167.811344
4370.08667,4537.500001,16882.3798,0,49.635,-167.413331
4370.08667,4537.500001,16882.3798,49.635,-16.395,-167.413331
4419.453735,4587.135001,16536.15871,33.24,0.12,-167.681266
4451.896362,4620.375001,16270.7283,33.36,16.905,-168.478639
4483.998413,4653.735001,15993.16137,50.265,-16.605,-169.736588
4531.68457,4704.000001,15659.26162,33.66,0.12,-172.315431
4563.380127,4737.660001,15554.98287,33.78,-33.78,-174.279874
4595.158081,4771.440001,15564.7065,0,50.895,-176.28192
4595.158081,4771.440001,15564.7065,50.895,-16.815,-176.28192
4643.278198,4822.335001,15785.89733,34.08,0.12,-179.056803
4675.951538,4856.415001,16072.67146,34.2,17.325,-180.463463
4709.344482,4890.615001,16472.92713,51.525,-17.025,-181.270519
4760.656128,4942.140001,17199.58733,34.5,0.12,-181.483873
4795.532227,4976.640001,17657.52469,34.62,-34.62,-181.107774
4830.836792,5011.260001,18018.37633,0,52.155,-180.423209
4830.836792,5011.260001,18018.37633,52.155,-17.235,-180.423209
4884.77417,5063.415001,18384.20394,34.92,0.12,-178.640831
4921.226807,5098.335001,18559.3924,35.04,17.745,-177.108194
4957.761841,5133.375001,18672.63352,52.785,-17.445,-175.61316
5012.319946,5186.160001,18628.68378,35.34,0.12,-173.840055
5048.393555,5221.500001,18430.3419,35.46,-35.46,-173.106446
5084.13208,5256.960001,18129.1761,0,53.415,-172.827921
5084.13208,5256.960001,18129.1761,53.415,-17.655,-172.827921
5136.904907,5310.375001,17609.52913,35.76,0.12,-173.470094
5171.473389,5346.135001,17271.40565,35.88,18.165,-174.661612
5205.635376,5382.015001,16954.08444,54.045,-17.865,-176.379625
5256.524048,5436.060001,16615.62899,36.18,0.12,-179.535953
5290.41687,5472.240001,16552.98172,36.3,-36.3,-181.823131
5324.381104,5508.540001,16619.4492,0,54.675,-184.158897
5324.381104,5508.540001,16619.4492,54.675,-18.075,-184.158897
5375.736694,5563.215001,16897.53659,36.6,0.12,-187.478307
5410.475464,5599.815001,17165.52202,36.72,18.585,-189.339537
5445.922852,5636.535001,17515.89568,55.305,-18.285,-190.612149
5500.371094,5691.840001,18198.92467,37.02,0.12,-191.468907
5537.27417,5728.860001,18656.26596,37.14,-37.14,-191.585831
5574.58374,5766.000001,19016.99259,0,55.935,-191.416261
5574.58374,5766.000001,19016.99259,55.935,-18.495,-191.416261
5631.355591,5821.935001,19348.59101,37.44,0.12,-190.57941
5669.675903,5859.375001,19479.84647,37.56,19.005,-189.699098
5708.204956,5896.935001,19579.74589,56.565,-18.705,-188.730045
5766.047974,5953.500001,19638.54794,37.86,0.12,-187.452027
5804.637451,5991.360001,19588.16625,37.98,-37.98,-186.72255
5843.221436,6029.340001,19491.46021,0,57.195,-186.118565
5843.221436,6029.340001,19491.46021,57.195,-18.915,-186.118565
5900.767822,6086.535001,19296.09514,38.28,0.12,-185.767179
5938.791504,6124.815001,19133.54133,38.4,19.425,-186.023497
5976.650391,6163.215001,18961.27601,57.825,-19.125,-186.56461
6033.356323,6221.040001,18761.04807,38.7,0.12,-187.683678
6071.143799,6259.740001,18717.23162,38.82,-38.82,-188.596202
6108.837891,6298.560001,18729.95745,0,58.455,-189.72211
6108.837891,6298.560001,18729.95745,58.455,-19.335,-189.72211
6165.428467,6357.015001,18791.60879,39.12,0.12,-191.586534
6203.452148,6396.135001,18868.72659,39.24,19.845,-192.682853
6241.772461,6435.375001,19011.46153,59.085,-19.545,-193.60254
6299.829712,6494.460001,19345.52092,39.54,0.12,-194.630289
6338.973999,6534.000001,19604.27799,39.66,-39.66,-195.026002
6378.574219,6573.660001,19861.72735,0,59.715,-195.085782
6378.574219,6573.660001,19861.72735,59.715,-19.755,-195.085782
6438.922119,6633.375001,20270.45357,39.96,0.12,-194.452882
6479.467163,6673.335001,20511.80831,40.08,20.265,-193.867838
6520.045166,6713.415001,20658.41848,60.345,-19.965,-193.369835
6581.019287,6773.760001,20660.36128,40.38,0.12,-192.740714
6621.619263,6814.140001,20552.66853,40.5,-40.5,-192.520738
6661.96106,6854.640001,20385.46766,0,60.975,-192.678941
6661.96106,6854.640001,20385.46766,60.975,-20.175,-192.678941
6721.776123,6915.615001,20052.44209,40.8,0.12,-193.838878
6761.332397,6956.415001,19800.95307,40.92,20.685,-195.082604
6800.773315,6997.335001,19583.87654,61.605,-20.385,-196.561686
6859.934692,7058.940001,19453.85896,41.22,0.12,-199.005309
6899.573364,7100.160001,19534.30727,41.34,-41.34,-200.586637
6939.711914,7141.500001,19757.77115,0,62.235,-201.788087
6939.711914,7141.500001,19757.77115,62.235,-20.595,-201.788087
7001.081543,7203.735001,20741.36699,41.64,0.12,-202.653458
