Time(sec)	Motor[9].ActPos	Motor[9].DesPos	Motor[9].iqcmd	Time(sec)	Motor[9] Act Position	Motor[9] Cmd Position	Motor[9] Act Velocity	Motor[9] Cmd Velocity	Motor[9] Act Acceleration	Motor[9] Cmd Acceleration	Motor[9] Following Error	Motor[9] Servo Cmd Out	
823625808 	300000.001347476 	300000 	55.789173 	823625808 	300000.001347476 	300000 	-27.0614817854948 	0 	-46737.7043096349 	0 	-0.00134747638367116 	55.789173 	
823625818 	299999.950917142 	300000 	89.628319 	823625818 	299999.950917142 	300000 	-69.1528815659694 	0 	-37445.0952513143 	0 	0.0490828575566411 	89.628319 	
823625828 	299999.863041713 	300000 	119.25993 	823625828 	299999.863041713 	300000 	-89.5615266053937 	0 	-3372.19482753426 	0 	0.136958286748268 	119.25993 	
823625838 	299999.771794089 	300000 	134.51117 	823625838 	299999.771794089 	300000 	-77.7969917980954 	0 	26901.2644421309 	0 	0.228205910767429 	134.51117 	
823625848 	299999.70744773 	300000 	127.01356 	823625848 	299999.70744773 	300000 	-36.5677142108325 	0 	55557.2907906026 	0 	0.292552270344459 	127.01356 	
823625858 	299999.698658661 	300000 	102.8826 	823625858 	299999.698658661 	300000 	18.7301769619808 	0 	55038.4916132316 	0 	0.301341339189094 	102.8826 	
823625868 	299999.744908084 	300000 	69.629692 	823625868 	299999.744908084 	300000 	64.1861422045622 	0 	35873.4389301389 	0 	0.255091916420497 	69.629692 	
823625878 	299999.827030945 	300000 	47.261963 	823625878 	299999.827030945 	300000 	79.048213432543 	0 	-6149.29641596973 	0 	0.172969054779969 	47.261963 	
823625888 	299999.90300451 	300000 	41.802303 	823625888 	299999.90300451 	300000 	62.1948688058183 	0 	-27557.3928374797 	0 	0.096995489555411 	41.802303 	
823625898 	299999.951420683 	300000 	49.519886 	823625898 	299999.951420683 	300000 	30.5175999819767 	0 	-35797.1447519958 	0 	0.0485793171683326 	49.519886 	
823625908 	299999.96403971 	300000 	64.168427 	823625908 	299999.96403971 	300000 	-1.80816778447479 	0 	-28854.3907226995 	0 	0.0359602895914577 	64.168427 	
823625918 	299999.947804347 	300000 	81.413841 	823625918 	299999.947804347 	300000 	-28.7780968064908 	0 	-25085.4673795402 	0 	0.0521956527372822 	81.413841 	
823625928 	299999.906483517 	300000 	100.03101 	823625928 	299999.906483517 	300000 	-45.1813068357296 	0 	-7720.95273714513 	0 	0.0935164832044393 	100.03101 	
823625938 	299999.857441734 	300000 	111.03195 	823625938 	299999.857441734 	300000 	-45.9289879654534 	0 	6225.59047769755 	0 	0.142558266408741 	111.03195 	
823625948 	299999.814625541 	300000 	114.82899 	823625948 	299999.814625541 	300000 	-33.0581901944242 	0 	19516.0050643608 	0 	0.185374459135346 	114.82899 	
823625958 	299999.791325353 	300000 	108.19846 	823625958 	299999.791325353 	300000 	-7.80487625161186 	0 	30990.622821264 	0 	0.20867464679759 	108.19846 	
823625968 	299999.799015788 	300000 	91.381165 	823625968 	299999.799015788 	300000 	25.9704776108265 	0 	36560.0849036127 	0 	0.20098421163857 	91.381165 	
823625978 	299999.843266308 	300000 	66.420319 	823625978 	299999.843266308 	300000 	56.6330362344161 	0 	24765.0323435664 	0 	0.156733691575937 	66.420319 	
823625988 	299999.912281861 	300000 	44.119984 	823625988 	299999.912281861 	300000 	73.7534097861499 	0 	9475.71475990117 	0 	0.0877181391697377 	44.119984 	
823625998 	299999.990773128 	300000 	30.072596 	823625998 	299999.990773128 	300000 	69.2749519948848 	0 	-18432.6303424314 	0 	0.00922687200363725 	30.072596 	
823626008 	300000.050831765 	300000 	33.869228 	823626008 	300000.050831765 	300000 	38.1546294083819 	0 	-43808.0148305744 	0 	-0.0508317648200318 	33.869228 	
823626018 	300000.067082387 	300000 	53.532192 	823626018 	300000.067082387 	300000 	-4.63104579830542 	0 	-41763.3355828002 	0 	-0.0670823868131265 	53.532192 	
823626028 	300000.041569673 	300000 	75.354362 	823626028 	300000.041569673 	300000 	-34.3933351978194 	0 	-17761.2432744354 	0 	-0.041569673223421 	75.354362 	
823626038 	299999.998295716 	300000 	87.067833 	823626038 	299999.998295716 	300000 	-43.0755924026016 	0 	396.728864870965 	0 	0.00170428358251229 	87.067833 	
823626048 	299999.955418488 	300000 	92.72216 	823626048 	299999.955418488 	300000 	-34.7442875790875 	0 	16265.8808985725 	0 	0.0445815115817823 	92.72216 	
823626058 	299999.928807141 	300000 	86.556664 	823626058 	299999.928807141 	300000 	-12.1231166122016 	0 	28976.4611516148 	0 	0.0711928587406874 	86.556664 	
823626068 	299999.931172255 	300000 	71.860855 	823626068 	299999.931172255 	300000 	17.6010257855523 	0 	30471.823643893 	0 	0.0688277448061854 	71.860855 	
823626078 	299999.964009193 	300000 	48.708832 	823626078 	299999.964009193 	300000 	48.0347024276853 	0 	30395.5295821652 	0 	0.0359908071695827 	48.708832 	
823626088 	300000.02724166 	300000 	23.500305 	823626088 	300000.02724166 	300000 	67.9703245987184 	0 	9475.71475990117 	0 	-0.0272416600491852 	23.500305 	
823626098 	300000.099949842 	300000 	11.619631 	823626098 	300000.099949842 	300000 	64.071701199282 	0 	-17272.9615587741 	0 	-0.0999498420278542 	11.619631 	
823626108 	300000.155385062 	300000 	11.679664 	823626108 	300000.155385062 	300000 	40.6112961936742 	0 	-29647.8484524414 	0 	-0.155385062447749 	11.679664 	
823626118 	300000.181172434 	300000 	21.470747 	823626118 	300000.181172434 	300000 	9.14002116769552 	0 	-33294.701599516 	0 	-0.181172434415203 	21.470747 	
823626128 	300000.173665105 	300000 	38.699043 	823626128 	300000.173665105 	300000 	-22.0642247877549 	0 	-29113.7902531773 	0 	-0.17366510478314 	38.699043 	
823626138 	300000.137043985 	300000 	54.244389 	823626138 	300000.137043985 	300000 	-38.9557163871359 	0 	-4669.19294558465 	0 	-0.137043984839693 	54.244389 	
823626148 	300000.095753672 	300000 	58.692852 	823626148 	300000.095753672 	300000 	-33.9203124167398 	0 	14740.0008281693 	0 	-0.0957536720088683 	58.692852 	
823626158 	300000.06920336 	300000 	52.992165 	823626158 	300000.06920336 	300000 	-14.7171126154717 	0 	23666.3988325745 	0 	-0.0692033600062132 	52.992165 	
823626168 	300000.066319447 	300000 	41.522903 	823626168 	300000.066319447 	300000 	7.4768119957298 	0 	20721.4504480362 	0 	-0.0663194467779249 	41.522903 	
823626178 	300000.084156984 	300000 	28.202862 	823626178 	300000.084156984 	300000 	24.2462332244031 	0 	12817.3920093104 	0 	-0.0841569839976728 	28.202862 	
823626188 	300000.114811913 	300000 	17.986313 	823626188 	300000.114811913 	300000 	30.4718235856853 	0 	-366.211286745965 	0 	-0.114811913226731 	17.986313 	
823626198 	300000.145100631 	300000 	12.400724 	823626198 	300000.145100631 	300000 	29.1137903986964 	0 	-2349.85514543951 	0 	-0.145100631169043 	12.400724 	
823626208 	300000.173039494 	300000 	6.1390858 	823626208 	300000.173039494 	300000 	26.5960884280503 	0 	-2685.54885406047 	0 	-0.173039494024124 	6.1390858 	
823626218 	300000.198292808 	300000 	2.1835401 	823626218 	300000.198292808 	300000 	19.5770403952338 	0 	-11352.5472115725 	0 	-0.198292808025144 	2.1835401 	
823626228 	300000.212193575 	300000 	6.2131438 	823626228 	300000.212193575 	300000 	3.44085937831551 	0 	-20919.814822264 	0 	-0.212193574814592 	6.2131438 	
823626238 	300000.205174527 	300000 	17.759903 	823626238 	300000.205174527 	300000 	-20.2636863978114 	0 	-26489.2766717821 	0 	-0.205174526781775 	17.759903 	
823626248 	300000.171666202 	300000 	36.224674 	823626248 	300000.171666202 	300000 	-40.5884079809766 	0 	-14160.1664945483 	0 	-0.171666202018969 	36.224674 	
823626258 	300000.123997711 	300000 	45.586239 	823626258 	300000.123997711 	300000 	-43.1671451951843 	0 	9002.6919497177 	0 	-0.123997710819822 	45.586239 	
823626268 	300000.085331912 	300000 	43.659748 	823626268 	300000.085331912 	300000 	-26.6876411915291 	0 	23956.3159411773 	0 	-0.0853319116286002 	43.659748 	
823626278 	300000.070622428 	300000 	32.87883 	823626278 	300000.070622428 	300000 	-2.22778480383568 	0 	24963.3968342096 	0 	-0.0706224284367636 	32.87883 	
823626288 	300000.080876342 	300000 	18.865026 	823626288 	300000.080876342 	300000 	19.2031997721642 	0 	17898.5723759979 	0 	-0.0808763420209289 	18.865026 	
823626298 	300000.109028828 	300000 	6.4439836 	823626298 	300000.109028828 	300000 	29.6097013924737 	0 	2914.43080641329 	0 	-0.109028827981092 	6.4439836 	
823626308 	300000.140095745 	300000 	1.3543917 	823626308 	300000.140095745 	300000 	26.0391422198154 	0 	-10055.5492099375 	0 	-0.140095744805876 	1.3543917 	
823626318 	300000.161107112 	300000 	2.7959321 	823626318 	300000.161107112 	300000 	11.8866052071098 	0 	-18249.524757266 	0 	-0.161107112420723 	2.7959321 	
823626328 	300000.163868955 	300000 	11.685525 	823626328 	300000.163868955 	300000 	-9.67407919233665 	0 	-24871.8439834192 	0 	-0.163868955220096 	11.685525 	
823626338 	300000.141758954 	300000 	27.160938 	823626338 	300000.141758954 	300000 	-30.4870824038517 	0 	-16754.1624978185 	0 	-0.14175895403605 	27.160938 	
823626348 	300000.10289479 	300000 	39.609554 	823626348 	300000.10289479 	300000 	-41.2445364054292 	0 	-4760.74556354433 	0 	-0.102894790412392 	39.609554 	
823626358 	300000.059269881 	300000 	47.246593 	823626358 	300000.059269881 	300000 	-39.8330973985139 	0 	7583.6235191673 	0 	-0.0592698812251911 	47.246593 	
823626368 	300000.023228596 	300000 	47.891479 	823626368 	300000.023228596 	300000 	-28.3813680289313 	0 	15319.8351617903 	0 	-0.0232285956153646 	47.891479 	
823626378 	300000.002507145 	300000 	43.026569 	823626378 	300000.002507145 	300000 	-11.0015948012006 	0 	19439.7112354636 	0 	-0.00250714516732842 	43.026569 	
823626388 	300000.001225406 	300000 	33.211338 	823626388 	300000.001225406 	300000 	7.71332340082154 	0 	17990.1251103729 	0 	-0.0012254060129635 	33.211338 	
823626398 	300000.017933792 	300000 	23.004898 	823626398 	300000.017933792 	300000 	19.0200942161027 	0 	4623.41657839715 	0 	-0.0179337919689715 	23.004898 	
823626408 	300000.039265594 	300000 	19.948303 	823626408 	300000.039265594 	300000 	16.3574336329475 	0 	-9948.73768649995 	0 	-0.039265594445169 	19.948303 	
823626418 	300000.050648659 	300000 	24.774038 	823626418 	300000.050648659 	300000 	2.91443077730946 	0 	-16937.2679665685 	0 	-0.0506486592348665 	24.774038 	
823626428 	300000.045094456 	300000 	34.037716 	823626428 	300000.045094456 	300000 	-12.3291104100645 	0 	-13549.8143499717 	0 	-0.0450944559997879 	34.037716 	
823626438 	300000.025990438 	300000 	41.772438 	823626438 	300000.025990438 	300000 	-20.6756739935372 	0 	-3143.31287518144 	0 	-0.0259904384147376 	41.772438 	
823626448 	300000.003743108 	300000 	45.807827 	823626448 	300000.003743108 	300000 	-21.3012847816572 	0 	1892.09124073386 	0 	-0.00374310801271349 	45.807827 	
823626458 	299999.983387869 	300000 	49.557522 	823626458 	299999.983387869 	300000 	-20.4315332230181 	0 	-152.588123455644 	0 	0.0166121311485767 	49.557522 	
823626468 	299999.962880042 	300000 	54.643829 	823626468 	299999.962880042 	300000 	-21.5835726121441 	0 	-2151.49065479636 	0 	0.0371199584333226 	54.643829 	
823626478 	299999.940220724 	300000 	59.953182 	823626478 	299999.940220724 	300000 	-20.9961087675765 	0 	3326.41834393144 	0 	0.0597792763728648 	59.953182 	
823626488 	299999.920887824 	300000 	60.421494 	823626488 	299999.920887824 	300000 	-13.0996798106935 	0 	12466.439511627 	0 	0.0791121759684756 	60.421494 	
823626498 	299999.914021364 	300000 	55.143803 	823626498 	299999.914021364 	300000 	0.381469988496974 	0 	14495.8599703386 	0 	0.0859786359942518 	55.143803 	
823626508 	299999.921650764 	300000 	48.023998 	823626508 	299999.921650764 	300000 	11.8713464180473 	0 	8483.89288876206 	0 	0.0783492359914817 	48.023998 	
823626518 	299999.937764057 	300000 	42.461956 	823626518 	299999.937764057 	300000 	16.6320919815917 	0 	1037.59835474193 	0 	0.0622359431581572 	42.461956 	
823626528 	299999.954914948 	300000 	41.054081 	823626528 	299999.954914948 	300000 	13.0767915979959 	0 	-8148.19906372577 	0 	0.0450850520282984 	41.054081 	
823626538 	299999.96391764 	300000 	45.669708 	823626538 	299999.96391764 	300000 	1.63269162294455 	0 	-14740.0009445846 	0 	0.0360823599621654 	45.669708 	
823626548 	299999.958180331 	300000 	55.054832 	823626548 	299999.958180331 	300000 	-13.6871436261572 	0 	-15899.6696118265 	0 	0.0418196687824093 	55.054832 	
823626558 	299999.936543353 	300000 	67.507286 	823626558 	299999.936543353 	300000 	-26.8402291985694 	0 	-10406.5015912056 	0 	0.0634566472144797 	67.507286 	
823626568 	299999.904499873 	300000 	75.936951 	823626568 	299999.904499873 	300000 	-28.4729207633063 	0 	7141.11840352416 	0 	0.0955001271795481 	75.936951 	
823626578 	299999.879597511 	300000 	75.239243 	823626578 	299999.879597511 	300000 	-16.6702390124556 	0 	16464.2450399697 	0 	0.120402488741092 	75.239243 	
823626588 	299999.871159395 	300000 	69.698227 	823626588 	299999.871159395 	300000 	-1.60980341024697 	0 	13656.6261062399 	0 	0.128840605204459 	69.698227 	
823626598 	299999.876377904 	300000 	64.32827 	823626598 	299999.876377904 	300000 	8.79669821006246 	0 	7156.37719258666 	0 	0.123622095561586 	64.32827 	
823626608 	299999.888752791 	300000 	60.197033 	823626608 	299999.888752791 	300000 	13.8473609695211 	0 	2944.94838453829 	0 	0.111247208784334 	60.197033 	
823626618 	299999.904072626 	300000 	57.041424 	823626618 	299999.904072626 	300000 	15.4876820161007 	0 	335.693708620965 	0 	0.0959273736225441 	57.041424 	
823626628 	299999.919728155 	300000 	55.446953 	823626628 	299999.919728155 	300000 	13.2064914214425 	0 	-4898.07489793748 	0 	0.0802718447521329 	55.446953 	
823626638 	299999.930485609 	300000 	57.699627 	823626638 	299999.930485609 	300000 	5.24139776825905 	0 	-11032.1124084294 	0 	0.0695143907796592 	57.699627 	
823626648 	299999.930210951 	300000 	64.940559 	823626648 	299999.930210951 	300000 	-7.15637719258666 	0 	-13763.437513262 	0 	0.0697890492156148 	64.940559 	
823626658 	299999.916172855 	300000 	74.768616 	823626658 	299999.916172855 	300000 	-16.2353632040322 	0 	-4394.53450962901 	0 	0.0838271451648325 	74.768616 	
823626668 	299999.897740224 	300000 	77.530937 	823626668 	299999.897740224 	300000 	-13.2675266067963 	0 	10330.2076458931 	0 	0.102259775623679 	77.530937 	
823626678 	299999.889637802 	300000 	72.690598 	823626678 	299999.889637802 	300000 	-2.17437898390926 	0 	11856.087599881 	0 	0.110362198378425 	72.690598 	
823626688 	299999.893391466 	300000 	68.539581 	823626688 	299999.893391466 	300000 	6.10351999057457 	0 	4699.71040729433 	0 	0.106608533591498 	68.539581 	
823626698 	299999.901844842 	300000 	67.207321 	823626698 	299999.901844842 	300000 	8.46100461785682 	0 	15.2589054778218 	0 	0.098155158397276 	67.207321 	
823626708 	299999.910313476 	300000 	66.185028 	823626708 	299999.910313476 	300000 	8.7356629956048 	0 	534.057850018144 	0 	0.0896865243557841 	66.185028 	
823626718 	299999.919316168 	300000 	64.224304 	823626718 	299999.919316168 	300000 	9.91821999195963 	0 	1831.05608448386 	0 	0.0806838324060664 	64.224304 	
823626728 	299999.930149916 	300000 	62.046009 	823626728 	299999.930149916 	300000 	11.6500938020181 	0 	1632.69159384072 	0 	0.0698500843718648 	62.046009 	
823626738 	299999.942616355 	300000 	59.370773 	823626738 	299999.942616355 	300000 	12.4359219917096 	0 	-61.03515625 	0 	0.0573836448020302 	59.370773 	
823626748 	299999.95502176 	300000 	57.598503 	823626748 	299999.95502176 	300000 	11.3601766061038 	0 	-2090.45561496168 	0 	0.0449782403884456 	57.598503 	
823626758 	299999.965336708 	300000 	57.374004 	823626758 	299999.965336708 	300000 	8.2016050000675 	0 	-4226.68759711087 	0 	0.0346632915898226 	57.374004 	
823626768 	299999.97142497 	300000 	59.378498 	823626768 	299999.97142497 	300000 	2.60925479233265 	0 	-6958.01281835884 	0 	0.0285750303883106 	59.378498 	
823626778 	299999.970555218 	300000 	63.670551 	823626778 	299999.970555218 	300000 	-4.69971040729433 	0 	-7659.91758089513 	0 	0.0294447820051573 	63.670551 	
823626788 	299999.962025549 	300000 	68.316452 	823626788 	299999.962025549 	300000 	-8.30078718718141 	0 	457.764021120965 	0 	0.0379744512028992 	68.316452 	
823626798 	299999.953953644 	300000 	67.679955 	823626798 	299999.953953644 	300000 	-2.85339559195563 	0 	10437.0191693306 	0 	0.0460463563795201 	67.679955 	
823626808 	299999.956318758 	300000 	60.631641 	823626808 	299999.956318758 	300000 	9.6664497978054 	0 	14602.6716101915 	0 	0.0436812423868105 	60.631641 	
823626818 	299999.973286543 	300000 	50.503315 	823626818 	299999.973286543 	300000 	21.4309846051037 	0 	8926.3980044052 	0 	0.0267134567839094 	50.503315 	
823626828 	299999.999180727 	300000 	44.052246 	823626828 	299999.999180727 	300000 	23.6969163815957 	0 	-4394.53450962901 	0 	0.000819273176603019 	44.052246 	
823626838 	300000.020680376 	300000 	44.083168 	823626838 	300000.020680376 	300000 	16.5481685835402 	0 	-9902.96108648181 	0 	-0.020680375979282 	44.083168 	
823626848 	300000.032277064 	300000 	46.271351 	823626848 	300000.032277064 	300000 	8.00324062583968 	0 	-7186.89477071166 	0 	-0.0322770639904775 	46.271351 	
823626858 	300000.036686857 	300000 	47.473938 	823626858 	300000.036686857 	300000 	2.78473101207055 	0 	-3250.12439861894 	0 	-0.0366868572309613 	47.473938 	
823626868 	300000.037846526 	300000 	48.238842 	823626868 	300000.037846526 	300000 	-0.335693592205644 	0 	-2990.72475172579 	0 	-0.0378465260146186 	48.238842 	
823626878 	300000.03601547 	300000 	49.986595 	823626878 	300000.03601547 	300000 	-2.86102498648688 	0 	-2059.93803683668 	0 	-0.03601547004655 	49.986595 	
823626888 	300000.032124476 	300000 	50.722523 	823626888 	300000.032124476 	300000 	-2.73132522124797 	0 	2319.33756731451 	0 	-0.0321244760416448 	50.722523 	
823626898 	300000.03055282 	300000 	48.577366 	823626898 	300000.03055282 	300000 	1.88446178799495 	0 	6912.23645117134 	0 	-0.0305528196040541 	48.577366 	
823626908 	300000.0358934 	300000 	43.126823 	823626908 	300000.0358934 	300000 	8.72803363017738 	0 	6774.90723319352 	0 	-0.0358933996176347 	43.126823 	
823626918 	300000.048008887 	300000 	37.848778 	823626918 	300000.048008887 	300000 	12.8402801929042 	0 	1449.58589226007 	0 	-0.0480088868644089 	37.848778 	
823626928 	300000.06157396 	300000 	35.301449 	823626928 	300000.06157396 	300000 	12.275704590138 	0 	-2578.73709779233 	0 	-0.0615739600034431 	35.301449 	
823626938 	300000.072560296 	300000 	34.391792 	823626938 	300000.072560296 	300000 	9.07898601144552 	0 	-3814.70005959272 	0 	-0.0725602960446849 	34.391792 	
823626948 	300000.079731932 	300000 	33.945415 	823626948 	300000.079731932 	300000 	5.54657378233969 	0 	-3250.12439861894 	0 	-0.0797319320263341 	33.945415 	
823626958 	300000.083653444 	300000 	34.25861 	823626958 	300000.083653444 	300000 	2.69317819038406 	0 	-2456.66678529233 	0 	-0.0836534436093643 	34.25861 	
823626968 	300000.085118288 	300000 	34.280632 	823626968 	300000.085118288 	300000 	1.1672981781885 	0 	-595.093239098787 	0 	-0.0851182884071022 	34.280632 	
823626978 	300000.08598804 	300000 	32.964554 	823626978 	300000.08598804 	300000 	1.02996901841834 	0 	320.434919558465 	0 	-0.0859880399657413 	32.964554 	
823626988 	300000.087178226 	300000 	31.957289 	823626988 	300000.087178226 	300000 	0.686646031681448 	0 	-1007.08089303225 	0 	-0.0871782264439389 	31.957289 	
823626998 	300000.087361332 	300000 	32.74646 	823626998 	300000.087361332 	300000 	-1.76239141728729 	0 	-3890.99400490522 	0 	-0.0873613320291042 	32.74646 	
823627008 	300000.083653444 	300000 	34.786221 	823627008 	300000.083653444 	300000 	-5.34058001358062 	0 	-3265.38318768144 	0 	-0.0836534436093643 	34.786221 	
823627018 	300000.076680172 	300000 	36.456848 	823627018 	300000.076680172 	300000 	-6.05774359428324 	0 	1831.05608448386 	0 	-0.076680172001943 	36.456848 	
823627028 	300000.071537956 	300000 	34.685226 	823627028 	300000.071537956 	300000 	-1.23596278717741 	0 	7812.50558793545 	0 	-0.0715379564207979 	34.685226 	
823627038 	300000.074208246 	300000 	28.538067 	823627038 	300000.074208246 	300000 	6.73676020232961 	0 	8132.94039107859 	0 	-0.0742082464275882 	28.538067 	
823627048 	300000.085011477 	300000 	22.688343 	823627048 	300000.085011477 	300000 	11.1160358064808 	0 	625.610817223787 	0 	-0.0850114768254571 	22.688343 	
823627058 	300000.096440318 	300000 	22.110325 	823627058 	300000.096440318 	300000 	6.98090097284876 	0 	-8895.88054269552 	0 	-0.0964403180405498 	22.110325 	
823627068 	300000.098973279 	300000 	26.611366 	823627068 	300000.098973279 	300000 	-3.00598359899595 	0 	-11077.8886592016 	0 	-0.0989732787711546 	26.611366 	
823627078 	300000.090428351 	300000 	31.985367 	823627078 	300000.090428351 	300000 	-11.3525471824687 	0 	-5615.23856595159 	0 	-0.0904283508425578 	31.985367 	
823627088 	300000.076268184 	300000 	35.68045 	823627088 	300000.076268184 	300000 	-13.9770607929677 	0 	366.211286745965 	0 	-0.0762681844062172 	35.68045 	
823627098 	300000.062474229 	300000 	36.442047 	823627098 	300000.062474229 	300000 	-11.5966879820917 	0 	4394.53427679837 	0 	-0.0624742292566225 	36.442047 	
823627108 	300000.053074808 	300000 	35.04451 	823627108 	300000.053074808 	300000 	-6.63757801521569 	0 	5523.68559874594 	0 	-0.0530748084420338 	35.04451 	
823627118 	300000.049199073 	300000 	33.126476 	823627118 	300000.049199073 	300000 	-2.03704979503527 	0 	3677.3708416149 	0 	-0.0491990732261911 	33.126476 	
823627128 	300000.049000709 	300000 	31.478086 	823627128 	300000.049000709 	300000 	0.442505173850805 	0 	1281.73909615725 	0 	-0.0490007088519633 	31.478086 	
823627138 	300000.050084084 	300000 	30.712032 	823627138 	300000.050084084 	300000 	0.465393386548385 	0 	-1235.96261255443 	0 	-0.0500840835738927 	30.712032 	
823627148 	300000.049931496 	300000 	31.485384 	823627148 	300000.049931496 	300000 	-1.44195658504032 	0 	-2578.73733062297 	0 	-0.0499314956250601 	31.485384 	
823627158 	300000.04720017 	300000 	33.015766 	823627158 	300000.04720017 	300000 	-4.18854059535079 	0 	-2914.43068999797 	0 	-0.0472001704038121 	33.015766 	
823627168 	300000.041554414 	300000 	35.087227 	823627168 	300000.041554414 	300000 	-6.97327160742134 	0 	-2655.03127593547 	0 	-0.0415544144343585 	35.087227 	
823627178 	300000.033253627 	300000 	37.670712 	823627178 	300000.033253627 	300000 	-8.97980382433161 	0 	-1358.03315788507 	0 	-0.0332536271889694 	37.670712 	
823627188 	300000.023594807 	300000 	39.988598 	823627188 	300000.023594807 	300000 	-9.86481420113705 	0 	-411.987537518144 	0 	-0.0235948067856953 	39.988598 	
823627198 	300000.013523999 	300000 	41.629612 	823627198 	300000.013523999 	300000 	-9.20105638215318 	0 	1739.50323369354 	0 	-0.0135239987866953 	41.629612 	
823627208 	300000.005192694 	300000 	41.624218 	823627208 	300000.005192694 	300000 	-6.43158418824896 	0 	3799.4411541149 	0 	-0.00519269402138889 	41.624218 	
823627218 	300000.00066083 	300000 	40.451935 	823627218 	300000.00066083 	300000 	-3.1356833933387 	0 	2792.36049391329 	0 	-0.000660830410197377 	40.451935 	
823627228 	299999.998921327 	300000 	40.19278 	823627228 	299999.998921327 	300000 	-2.02942040050402 	0 	-579.834450036287 	0 	0.0010786727652885 	40.19278 	
823627238 	299999.99660199 	300000 	41.818024 	823627238 	299999.99660199 	300000 	-3.76129421056248 	0 	-2883.91322828829 	0 	0.00339801039081067 	41.818024 	
823627248 	299999.991398739 	300000 	44.20401 	823627248 	299999.991398739 	300000 	-5.79834400559776 	0 	-1190.18647819757 	0 	0.00860126118641347 	44.20401 	
823627258 	299999.985005302 	300000 	45.427448 	823627258 	299999.985005302 	300000 	-5.34058001358062 	0 	2105.71440402418 	0 	0.0149946984020062 	45.427448 	
823627268 	299999.980717579 	300000 	44.823944 	823627268 	299999.980717579 	300000 	-2.46429617982358 	0 	3646.8532634899 	0 	0.0192824212135747 	44.823944 	
823627278 	299999.980076709 	300000 	43.432755 	823627278 	299999.980076709 	300000 	-0.335693592205644 	0 	610.351911745965 	0 	0.0199232907616533 	43.432755 	
823627288 	299999.980046192 	300000 	44.51265 	823627288 	299999.980046192 	300000 	-1.99890282237902 	0 	-3936.77037209272 	0 	0.019953808397986 	44.51265 	
823627298 	299999.976078904 	300000 	48.0737 	823627298 	299999.976078904 	300000 	-6.75201899139211 	0 	-5569.46196593344 	0 	0.0239210964064114 	48.0737 	
823627308 	299999.966542154 	300000 	52.728718 	823627308 	299999.966542154 	300000 	-10.2768017968629 	0 	-1480.10370321572 	0 	0.0334578463807702 	52.728718 	
823627318 	299999.9555253 	300000 	54.715046 	823627318 	299999.9555253 	300000 	-9.22394462395459 	0 	3585.81799082458 	0 	0.0444747000001371 	54.715046 	
823627328 	299999.948094264 	300000 	53.77055 	823627328 	299999.948094264 	300000 	-4.41742257680744 	0 	6027.22610346973 	0 	0.0519057356286794 	53.77055 	
823627338 	299999.946690455 	300000 	51.348675 	823627338 	299999.946690455 	300000 	1.28173921257257 	0 	5371.0974752903 	0 	0.053309545153752 	51.348675 	
823627348 	299999.950657743 	300000 	48.907082 	823627348 	299999.950657743 	300000 	4.78363377624191 	0 	1632.69159384072 	0 	0.0493422572035342 	48.907082 	
823627358 	299999.956257722 	300000 	48.537987 	823627358 	299999.956257722 	300000 	3.95202921936288 	0 	-3295.90076580644 	0 	0.0437422776012681 	48.537987 	
823627368 	299999.958561801 	300000 	51.007435 	823627368 	299999.958561801 	300000 	-0.312805379508063 	0 	-5233.7683737278 	0 	0.0414381987648085 	51.007435 	
823627378 	299999.955632112 	300000 	54.147327 	823627378 	299999.955632112 	300000 	-4.09698780276813 	0 	-2334.59635637701 	0 	0.0443678883602843 	54.147327 	
823627388 	299999.950367826 	300000 	55.883183 	823627388 	299999.950367826 	300000 	-5.04303342313506 	0 	442.505232058465 	0 	0.0496321743703447 	55.883183 	
823627398 	299999.945546045 	300000 	56.580105 	823627398 	299999.945546045 	300000 	-3.61633559805341 	0 	2410.89041810483 	0 	0.0544539552065544 	56.580105 	
823627408 	299999.943135154 	300000 	56.137196 	823627408 	299999.943135154 	300000 	-1.20544517994858 	0 	2410.89030168951 	0 	0.0568648455664516 	56.137196 	
823627418 	299999.943135154 	300000 	55.753662 	823627418 	299999.943135154 	300000 	0.343322986736894 	0 	686.645973473787 	0 	0.0568648455664516 	55.753662 	
823627428 	299999.9438218 	300000 	55.839573 	823627428 	299999.9438218 	300000 	0.93078677309677 	0 	488.281599245965 	0 	0.0561781995929778 	55.839573 	
823627438 	299999.944996728 	300000 	55.744148 	823627438 	299999.944996728 	300000 	1.81579720810987 	0 	1281.73921257257 	0 	0.055003272020258 	55.744148 	
823627448 	299999.947453395 	300000 	54.920223 	823627448 	299999.947453395 	300000 	3.21960682049394 	0 	1525.8799539879 	0 	0.052546605176758 	54.920223 	
823627458 	299999.951435942 	300000 	53.840534 	823627458 	299999.951435942 	300000 	3.66974138887599 	0 	-625.610817223787 	0 	0.0485640583792701 	53.840534 	
823627468 	299999.954792878 	300000 	54.457172 	823627468 	299999.954792878 	300000 	2.20489659113809 	0 	-2304.07877825201 	0 	0.045207122399006 	54.457172 	
823627478 	299999.955845735 	300000 	55.975285 	823627478 	299999.955845735 	300000 	0.450134597485885 	0 	-1205.44526726007 	0 	0.0441542651969939 	55.975285 	
